timestamp,open,high,low,close
1741853520000,2938.495,2941.025,2937.905,2940.675
1741853580000,2940.765,2941.525,2940.305,2940.555
1741853640000,2940.555,2941.365,2940.415,2941.365
1741853700000,2941.295,2941.735,2940.765,2941.175
1741853760000,2941.235,2941.885,2941.175,2941.635
1741853820000,2941.625,2943.195,2941.475,2942.075
1741853880000,2942.125,2942.388,2941.139,2941.475
1741853940000,2941.595,2942.025,2941.245,2941.765
1741854000000,2941.765,2941.765,2940.965,2941.505
1741854060000,2941.505,2942.055,2941.475,2941.895
1741854120000,2941.935,2942.079,2941.125,2941.275
1741854180000,2941.265,2941.835,2941.055,2941.175
1741854240000,2941.175,2941.175,2940.785,2941.085
1741854300000,2941.105,2942.425,2941.105,2942.095
1741854360000,2942.135,2942.345,2941.905,2941.995
1741854420000,2941.905,2941.985,2940.835,2941.025
1741854480000,2941.025,2941.648,2940.935,2941.405
1741854540000,2941.405,2941.935,2941.278,2941.655
1741854600000,2941.649,2942.435,2941.395,2942.405
1741854660000,2942.445,2943.125,2942.285,2942.925
1741854720000,2942.935,2943.405,2942.515,2943.295
1741854780000,2943.305,2943.845,2943.305,2943.545
1741854840000,2943.575,2943.845,2943.415,2943.635
1741854900000,2943.615,2943.765,2943.215,2943.215
1741854960000,2943.225,2944.215,2943.198,2943.735
1741855020000,2943.715,2944.775,2943.645,2944.595
1741855080000,2944.595,2944.605,2943.475,2943.585
1741855140000,2943.665,2943.705,2942.965,2943.195
1741855200000,2943.165,2943.705,2942.895,2943.465
1741855260000,2943.455,2943.735,2943.385,2943.415
1741855320000,2943.435,2943.575,2942.685,2943.355
1741855380000,2943.355,2943.415,2942.955,2942.995
1741855440000,2942.975,2943.475,2942.745,2943.195
1741855500000,2943.165,2943.245,2942.675,2943.015
1741855560000,2943.015,2943.155,2942.655,2943.015
1741855620000,2942.965,2943.525,2942.645,2942.655
1741855680000,2942.655,2943.245,2942.425,2943.135
1741855740000,2943.165,2943.165,2942.235,2942.365
1741855800000,2942.365,2942.885,2942.345,2942.615
1741855860000,2942.565,2943.245,2942.445,2943.235
1741855920000,2943.225,2944.005,2943.055,2943.375
1741855980000,2943.375,2943.375,2942.328,2942.465
1741856040000,2942.525,2942.535,2942.105,2942.205
1741856100000,2942.155,2942.155,2941.505,2941.615
1741856160000,2941.605,2941.905,2940.985,2941.555
1741856220000,2941.575,2941.775,2941.065,2941.735
1741856280000,2941.755,2942.215,2941.365,2941.635
1741856340000,2941.625,2941.805,2941.335,2941.345
1741856400000,2941.365,2942.155,2940.875,2940.975
1741856460000,2940.978,2941.685,2940.975,2941.495
1741856520000,2941.515,2942.255,2941.415,2941.545
1741856580000,2941.565,2942.485,2941.275,2941.765
1741856640000,2941.835,2942.435,2941.305,2942.195
1741856700000,2942.208,2942.385,2941.675,2941.785
1741856760000,2941.755,2942.475,2941.685,2942.275
1741856820000,2942.305,2943.325,2942.215,2942.655
1741856880000,2942.645,2942.755,2942.165,2942.535
1741856940000,2942.535,2942.545,2942.105,2942.505
1741857000000,2942.415,2942.685,2942.145,2942.515
1741857060000,2942.515,2943.415,2942.515,2943.225
1741857120000,2943.245,2943.715,2943.035,2943.715
1741857180000,2943.755,2943.755,2942.835,2942.955
1741857240000,2942.949,2942.965,2941.875,2942.205
1741857300000,2942.205,2942.705,2941.905,2942.275
1741857360000,2942.265,2943.135,2941.985,2943.055
1741857420000,2943.085,2944.165,2943.065,2944.105
1741857480000,2944.105,2944.775,2944.105,2944.755
1741857540000,2944.715,2945.135,2944.715,2944.975
1741857600000,2944.975,2946.348,2944.765,2946.348
1741857660000,2946.348,2946.348,2945.288,2945.995
1741857720000,2945.885,2945.995,2945.495,2945.995
1741857780000,2945.955,2947.085,2945.515,2947.025
1741857840000,2947.015,2947.555,2946.365,2946.635
1741857900000,2946.635,2946.725,2945.975,2946.125
1741857960000,2946.085,2946.105,2945.525,2946.035
1741858020000,2946.035,2946.135,2945.555,2945.655
1741858080000,2945.715,2946.285,2945.635,2945.825
1741858140000,2945.775,2945.965,2945.465,2945.885
1741858200000,2945.875,2946.645,2945.755,2946.645
1741858260000,2946.615,2947.885,2946.605,2947.705
1741858320000,2947.675,2947.785,2947.405,2947.725
1741858380000,2947.685,2947.825,2947.195,2947.205
1741858440000,2947.195,2947.535,2947.175,2947.495
1741858500000,2947.465,2947.835,2947.465,2947.675
1741858560000,2947.675,2947.745,2947.225,2947.325
1741858620000,2947.275,2947.865,2947.115,2947.775
1741858680000,2947.795,2947.855,2947.215,2947.555
1741858740000,2947.565,2947.785,2947.445,2947.615
1741858800000,2947.615,2947.745,2947.355,2947.685
1741858860000,2947.675,2947.905,2947.565,2947.705
1741858920000,2947.685,2947.875,2947.635,2947.695
1741858980000,2947.655,2947.925,2947.585,2947.725
1741859040000,2947.725,2947.975,2947.625,2947.735
1741859100000,2947.735,2947.855,2947.385,2947.575
1741859160000,2947.575,2948.125,2947.415,2948.025
1741859220000,2948.025,2948.355,2948.005,2948.215
1741859280000,2948.265,2948.735,2947.645,2947.645
1741859340000,2947.635,2947.765,2947.115,2947.325
1741859400000,2947.255,2948.165,2947.255,2947.935
1741859460000,2947.815,2948.348,2947.585,2948.085
1741859520000,2948.065,2948.175,2947.375,2947.615
1741859580000,2947.615,2948.005,2947.538,2947.685
1741859640000,2947.615,2947.715,2947.135,2947.245
1741859700000,2947.255,2947.565,2947.168,2947.495
1741859760000,2947.575,2947.605,2946.745,2946.835
1741859820000,2946.835,2947.255,2946.695,2947.255
1741859880000,2947.255,2947.865,2947.155,2947.748
1741859940000,2947.648,2947.948,2947.448,2947.548
1741860000000,2947.565,2947.955,2947.365,2947.835
1741860060000,2947.785,2947.935,2947.248,2947.248
1741860120000,2947.255,2947.565,2947.245,2947.548
