timestamp,open,high,low,close
1741914960000,70.135,70.135,70.13,70.13
1741915020000,70.135,70.14,70.12,70.125
1741915080000,70.13,70.14,70.11,70.14
1741915140000,70.125,70.13,70.11,70.13
1741915200000,70.125,70.145,70.125,70.14
1741915260000,70.135,70.155,70.135,70.155
1741915320000,70.165,70.165,70.135,70.145
1741915380000,70.15,70.16,70.135,70.16
1741915440000,70.165,70.165,70.15,70.155
1741915500000,70.15,70.155,70.12,70.12
1741915560000,70.115,70.115,70.105,70.105
1741915620000,70.11,70.125,70.105,70.115
1741915680000,70.12,70.135,70.12,70.135
1741915740000,70.14,70.145,70.095,70.095
1741915800000,70.09,70.09,70.04,70.045
1741915860000,70.04,70.045,69.995,70.03
1741915920000,70.035,70.08,70.035,70.075
1741915980000,70.08,70.085,70.065,70.07
1741916040000,70.065,70.065,70.03,70.05
1741916100000,70.055,70.06,70.04,70.05
1741916160000,70.045,70.065,70.045,70.065
1741916220000,70.085,70.085,70.055,70.065
1741916280000,70.07,70.085,70.07,70.075
1741916340000,70.07,70.08,70.065,70.075
1741916400000,70.08,70.095,70.075,70.095
1741916460000,70.105,70.135,70.1,70.135
1741916520000,70.14,70.16,70.14,70.15
1741916580000,70.155,70.155,70.125,70.125
1741916640000,70.13,70.14,70.12,70.125
1741916700000,70.13,70.135,70.115,70.125
1741916760000,70.12,70.12,70.08,70.085
1741916820000,70.08,70.09,70.075,70.085
1741916880000,70.09,70.095,70.07,70.085
1741916940000,70.08,70.085,70.07,70.085
1741917000000,70.08,70.105,70.07,70.1
1741917060000,70.105,70.13,70.105,70.125
1741917120000,70.13,70.145,70.12,70.135
1741917180000,70.145,70.155,70.14,70.155
1741917240000,70.16,70.18,70.155,70.16
1741917300000,70.155,70.165,70.15,70.165
1741917360000,70.15,70.165,70.145,70.165
1741917420000,70.16,70.165,70.155,70.155
1741917480000,70.15,70.165,70.15,70.16
1741917540000,70.155,70.175,70.155,70.165
1741917600000,70.17,70.175,70.155,70.175
1741917660000,70.165,70.165,70.145,70.155
